"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         1 minute"
"Point_2:","MHX1-017.IC","","COV         1 minute"
"Point_3:","MTX1-017.IC","","COV         1 minute"
"Point_4:","MVD1-017.IC","","COV         1 minute"
"Point_5:","MVV1-017.IC","","COV         1 minute"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","1/1/2019 00:00:00 - 4/9/2019 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"12/2/2019","03:45:10"," -0.6","68.2"," -6.6","73","9.07","4666.67","1946.00","178300.0000","40170","20"," -5.20","3969.46"
"12/2/2019","04:45:10"," -0.4","67.7"," -6.7","105","2.89","5083.33","1684.00","183300.0000","41075","25"," -5.30","4047.31"
"12/2/2019","05:45:10"," -0.5","67.8"," -7.2","49","9.99","5083.33","1997.00","187600.0000","42013","33"," -5.54","4042.41"
"12/2/2019","06:45:10"," -0.5","67.1"," -7.4","99","5.93","4875.00","2308.00","193400.0000","43810","38"," -5.84","4417.37"
"12/2/2019","07:45:10","25.9","65.8"," -7.5","73","7.00","4500.00","2324.00","200800.0000","45743","43"," -5.80","4689.39"
"12/2/2019","08:45:10","64.7","67.4"," -7.3","62","5.66","4291.67","2668.00","206900.0000","47596","52"," -5.46","5048.27"
"12/2/2019","09:45:10","115.2","70.6"," -6.7","64","5.25","4041.67","2547.00","215400.0000","49326","64"," -5.20","4889.56"
"12/2/2019","10:45:10","536.2","62.3"," -5.6","54","5.36","4750.00","3098.00","224500.0000","50886","77"," -3.66","4977.77"
"12/2/2019","11:45:10","438.5","63.0"," -5.0","41","8.75","4541.67","2800.00","231600.0000","52423","95"," -2.54","5006.55"
"12/2/2019","12:45:10","412.0","56.7"," -4.0","86","4.62","4666.67","2892.00","238500.0000","54107","111"," -1.86","4951.05"
"12/2/2019","13:45:10","215.9","57.0"," -3.8","73","2.81","4125.00","3056.00","243400.0000","55565","130"," -2.08","5034.09"
"12/2/2019","14:45:10","177.5","62.5"," -3.3","94","5.03","4041.67","3100.00","250400.0000","57136","147"," -1.90","4842.51"
"12/2/2019","15:45:10","44.0","62.4"," -3.4","49","7.26","4541.67","3034.00","257600.0000","58538","166"," -2.10","4963.05"
"12/2/2019","16:45:10"," -0.5","61.5"," -3.9","53","4.76","4250.00","3088.00","262800.0000","60018","186"," -2.74","4993.18"
"12/2/2019","17:45:10"," -0.5","58.3"," -3.7","48","1.44","4333.33","3090.00","270800.0000","61578","203"," -2.90","4784.84"
"12/2/2019","18:45:10"," -0.4","63.6"," -3.8","72","6.32","4291.67","2951.00","277100.0000","63025","220"," -2.62","5005.45"
"12/2/2019","19:45:10"," -0.4","58.4"," -3.9","84","5.57","5041.67","2905.00","284000.0000","64449","234"," -2.70","4834.20"
"12/2/2019","20:45:10"," -0.5","61.6"," -4.0","66","6.42","4458.33","2896.00","290700.0000","65873","248"," -2.76","4626.26"
"12/2/2019","21:45:10"," -0.5","66.1"," -4.4","75","7.76","4791.67","2783.00","296700.0000","67422","260"," -3.22","4748.43"
"12/2/2019","22:45:10"," -0.5","67.7"," -4.6","73","5.43","4916.67","2586.00","302200.0000","69061","269"," -3.32","4486.09"
"12/2/2019","23:45:10"," -0.6","68.1"," -4.5","57","7.13","4750.00","2201.00","305700.0000","70078","276"," -2.96","4284.02"
"12/3/2019","00:45:10"," -0.6","68.9"," -4.2","79","2.57","4625.00","1800.00","306800.0000","70881","6"," -2.96","4044.86"
"12/3/2019","01:45:10"," -0.5","65.6"," -4.3","67","4.28","4541.67","1997.00","309700.0000","71717","11"," -2.92","4110.85"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","12/3/2019 02:45:03 - 12/4/2019 02:45:03"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"12/3/2019","02:45:03"," -0.5","64.0"," -4.4","73","8.83","4833.33","2055.00","313100.0000","72565","16"," -2.96","4082.08"
"12/3/2019","03:45:03"," -0.6","63.9"," -4.4","44","6.76","4583.33","2204.00","316600.0000","73401","25"," -3.12","4032.45"
"12/3/2019","04:45:03"," -0.4","65.5"," -5.7","68","4.88","4916.67","2127.00","320100.0000","74272","32"," -4.28","4073.22"
"12/3/2019","05:45:03"," -0.5","64.8"," -5.3","62","4.29","4458.33","2125.00","323700.0000","75164","41"," -4.12","4238.61"
"12/3/2019","06:45:03"," -0.5","66.1"," -5.3","56","5.25","4541.67","2114.00","328800.0000","76939","48"," -4.48","4514.45"
"12/3/2019","07:45:03","44.1","65.6"," -5.7","42","2.45","5166.67","2504.00","334500.0000","78680","54"," -4.60","4674.39"
"12/3/2019","08:45:03","184.1","57.2"," -4.6","51","3.86","4500.00","2615.00","340600.0000","80375","62"," -3.40","4893.37"
"12/3/2019","09:45:03","296.7","47.7"," -4.3","54","5.25","4625.00","2855.00","347200.0000","81743","72"," -1.98","4944.10"
"12/3/2019","10:45:03","357.6","79.7"," -1.7","21","2.65","4041.67","2779.00","353300.0000","83110","84"," -1.12","4883.01"
"12/3/2019","11:45:03","387.8","51.2"," -1.8","40","3.90","4541.67","2892.00","358500.0000","84591","98"," -0.34","5049.90"
"12/3/2019","12:45:03","352.8","46.6"," -1.5","301","2.05","4416.67","2847.00","364100.0000","86072","112","0.40","4649.71"
"12/3/2019","13:45:03","272.7","67.4","0.9","26","3.43","4291.67","2982.00","369200.0000","87564","130","1.22","4673.99"
"12/3/2019","14:45:03","154.3","45.5","0.1","70","1.24","4375.00","2950.00","373900.0000","88739","146","1.04","4668.80"
"12/3/2019","15:45:03","16.9","51.9"," -0.1","306","1.49","4875.00","2835.00","378800.0000","90096","163","0.48","4595.31"
"12/3/2019","16:45:03"," -0.5","52.0"," -0.5","306","1.51","5083.33","2928.00","384700.0000","91531","181","0.12","4649.03"
"12/3/2019","17:45:03"," -0.4","57.8"," -0.3","294","3.86","4875.00","2747.00","390900.0000","92820","198","0.00","4539.68"
"12/3/2019","18:45:03"," -0.5","55.3"," -0.8","306","4.13","3791.67","2700.00","396800.0000","94187","213"," -0.24","4437.69"
"12/3/2019","19:45:03"," -0.4","58.2"," -1.3","306","4.39","4125.00","2697.00","402800.0000","95555","229"," -0.60","4320.43"
"12/3/2019","20:45:03"," -0.5","59.5"," -2.2","283","1.71","4583.33","2639.00","408700.0000","96945","241"," -1.10","4497.82"
"12/3/2019","21:45:03"," -0.4","67.1"," -2.8","254","4.65","4333.33","2560.00","415200.0000","98460","252"," -1.50","4583.58"
"12/3/2019","22:45:03"," -0.4","67.9"," -2.7","306","3.17","4458.33","2522.00","421500.0000","99986","260"," -1.78","4515.27"
"12/3/2019","23:45:03"," -0.4","70.4"," -3.4","306","4.63","4500.00","2172.00","425300.0000","100969","266"," -2.30","3977.09"
"12/4/2019","00:45:03"," -0.4","72.9"," -3.5","294","2.15","5000.00","1854.00","429100.0000","101772","5"," -2.62","3964.69"
"12/4/2019","01:45:03"," -0.4","68.9"," -3.8","295","2.01","4833.33","2042.00","432600.0000","102608","10"," -2.56","3932.64"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","12/4/2019 02:45:06 - 12/5/2019 02:45:06"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"12/4/2019","02:45:06"," -0.4","66.7"," -4.0","304","3.87","4875.00","1892.00","436400.0000","103478","14"," -2.16","3938.64"
"12/4/2019","03:45:06"," -0.5","67.7"," -3.6","284","4.55","4458.33","2043.00","439400.0000","104224","18"," -1.60","3731.66"
"12/4/2019","04:45:06"," -0.5","72.3"," -3.1","305","1.97","4666.67","1981.00","442400.0000","105140","22"," -1.44","3873.60"
"12/4/2019","05:45:06"," -0.5","77.1"," -3.0","303","1.33","5000.00","1990.00","445500.0000","105954","31"," -1.40","3812.93"
"12/4/2019","06:45:06"," -0.5","74.0"," -3.3","278","2.59","4625.00","2240.00","449900.0000","107423","36"," -1.48","4193.48"
"12/4/2019","07:45:06","9.7","77.1"," -3.4","239","1.24","4291.67","2082.00","454900.0000","108881","40"," -1.18","4145.76"
"12/4/2019","08:45:06","85.1","75.5"," -2.8","68","0.48","4166.67","2431.00","460400.0000","109876","48"," -0.50","4852.61"
"12/4/2019","09:45:06","58.3","80.2"," -2.7","228","2.36","4416.67","2625.00","465700.0000","111063","57"," -0.02","4987.46"
"12/4/2019","10:45:06","54.6","82.8"," -2.4","208","2.16","4583.33","2699.00","472000.0000","112464","67","0.08","4926.10"
"12/4/2019","11:45:06","59.2","94.7"," -2.4","209","1.69","3666.67","2808.00","478000.0000","113809","79","0.06","4926.10"
"12/4/2019","12:45:06","53.7","100.0"," -1.6","203","0.88","4625.00","2942.00","483700.0000","115245","112","0.96","5000.27"
"12/4/2019","13:45:06","37.9","100.0"," -1.2","210","2.54","4541.67","2890.00","489300.0000","116703","130","1.32","4580.18"
"12/4/2019","14:45:06","25.3","100.1"," -0.6","232","2.37","4208.33","2798.00","494900.0000","118138","145","1.90","4572.13"
"12/4/2019","15:45:06","0.6","100.1"," -0.4","225","2.15","4875.00","2956.00","500100.0000","119495","159","1.58","4618.63"
"12/4/2019","16:45:06"," -0.5","100.0"," -0.4","176","1.43","4375.00","2780.00","505400.0000","120817","174","1.60","4537.63"
"12/4/2019","17:45:06"," -0.5","100.0"," -0.4","234","1.73","4500.00","2784.00","510900.0000","122094","189","1.66","4487.05"
"12/4/2019","18:45:06"," -0.5","100.0"," -0.3","247","0.43","4291.67","2716.00","516200.0000","123394","202","1.64","4460.60"
"12/4/2019","19:45:06"," -0.6","100.0","0.1","15","0.21","4666.67","2595.00","521900.0000","124773","214","1.80","4253.61"
"12/4/2019","20:45:06"," -0.4","100.0","0.2","142","1.17","4958.33","2494.00","527100.0000","126062","224","1.90","4160.49"
"12/4/2019","21:45:06"," -0.5","100.0","0.2","170","0.21","4291.67","2425.00","532100.0000","127407","233","1.80","4142.76"
"12/4/2019","22:45:06"," -0.4","100.0"," -0.7","43","2.86","3791.67","2476.00","536600.0000","128650","241","1.14","4495.64"
"12/4/2019","23:45:06"," -0.5","100.1"," -1.4","55","2.83","4166.67","2017.00","539400.0000","129554","248","1.30","3983.91"
"12/5/2019","00:45:06"," -0.5","100.0"," -1.6","94","2.90","5000.00","1985.00","542900.0000","130380","5","1.14","3697.03"
"12/5/2019","01:45:06"," -0.4","100.0"," -1.1","147","0.24","4333.33","2019.00","545900.0000","131126","10","0.76","3594.22"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","12/5/2019 02:45:10 - 12/6/2019 02:45:10"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"12/5/2019","02:45:10"," -0.5","100.0"," -1.4","47","2.72","4708.33","1932.00","548300.0000","131985","15","0.96","3555.09"
"12/5/2019","03:45:10"," -0.5","100.1"," -1.6","41","1.95","5083.33","1951.00","552100.0000","132731","18","1.00","3646.85"
"12/5/2019","04:45:10"," -0.5","100.0"," -2.3","52","2.62","4375.00","1615.00","554800.0000","133522","23","0.22","3634.31"
"12/5/2019","05:45:10"," -0.5","100.0"," -2.3","52","3.74","4750.00","2043.00","557700.0000","134460","31"," -0.08","3764.79"
"12/5/2019","06:45:10"," -0.5","100.0"," -1.6","128","0.19","5083.33","1702.00","563000.0000","135715","36"," -0.20","3925.28"
"12/5/2019","07:45:10","3.8","100.1"," -0.4","289","0.84","4291.67","1843.00","568900.0000","136969","40","0.14","4308.56"
"12/5/2019","08:45:10","48.8","100.0"," -1.7","290","2.97","4458.33","2413.00","574400.0000","138167","48","0.40","4814.02"
"12/5/2019","09:45:10","108.4","100.0"," -0.9","299","2.87","4625.00","2290.00","579700.0000","139422","57","1.06","4757.02"
"12/5/2019","10:45:10","115.0","95.3"," -0.4","298","5.75","4833.33","2106.00","585300.0000","140598","68","1.80","4511.86"
"12/5/2019","11:45:10","93.2","90.7","0.2","306","4.11","4083.33","2713.00","592000.0000","141807","81","2.18","4904.15"
"12/5/2019","12:45:10","40.1","93.0"," -0.9","280","6.15","4916.67","2727.00","597800.0000","142982","96","1.38","4297.93"
"12/5/2019","13:45:10","39.8","86.3"," -2.8","300","6.79","4708.33","2802.00","603500.0000","144271","112"," -0.56","4889.83"
"12/5/2019","14:45:10","38.8","78.3"," -3.4","306","6.12","4041.67","2832.00","610700.0000","145650","127"," -1.32","4900.87"
"12/5/2019","15:45:10","6.7","81.9"," -3.8","306","7.03","3666.67","2929.00","618000.0000","147074","142"," -1.94","4951.32"
"12/5/2019","16:45:10"," -0.5","78.7"," -3.9","294","5.00","4041.67","2810.00","625400.0000","148453","156"," -2.18","5085.77"
"12/5/2019","17:45:10"," -0.4","74.9"," -4.2","304","7.83","5041.67","2884.00","632600.0000","149855","172"," -2.40","4903.05"
"12/5/2019","18:45:10"," -0.5","75.7"," -4.2","279","1.95","5250.00","2349.00","641600.0000","151121","189"," -2.58","4766.29"
"12/5/2019","19:45:10"," -0.4","76.7"," -4.3","304","2.98","4166.67","2254.00","649600.0000","152477","203"," -2.88","4766.70"
"12/5/2019","20:45:10"," -0.5","75.9"," -4.3","296","2.76","4250.00","2468.00","656900.0000","154025","213"," -2.74","4644.67"
"12/5/2019","21:45:10"," -0.4","74.1"," -4.8","212","0.97","4166.67","2428.00","664200.0000","155393","222"," -3.34","4519.63"
"12/5/2019","22:45:10"," -0.4","85.0"," -4.2","74","0.60","4750.00","2392.00","670300.0000","156840","230"," -3.54","4562.72"
"12/5/2019","23:45:10"," -0.5","75.3"," -4.7","306","5.19","4416.67","1645.00","675800.0000","157880","237"," -4.02","4103.90"
"12/6/2019","00:45:10"," -0.5","69.7"," -5.2","282","2.57","4416.67","2013.00","680400.0000","158637","5"," -3.88","4136.08"
"12/6/2019","01:45:10"," -0.4","75.4"," -5.1","300","2.88","4750.00","1853.00","684900.0000","159564","10"," -3.74","4020.59"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","12/6/2019 02:45:08 - 12/7/2019 02:45:08"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"12/6/2019","02:45:08"," -0.5","71.9"," -5.3","306","3.72","4583.33","1835.00","689200.0000","160378","18"," -3.72","4034.36"
"12/6/2019","03:45:08"," -0.4","70.6"," -5.2","306","3.32","5250.00","2166.00","693900.0000","161237","22"," -3.72","4128.17"
"12/6/2019","04:45:08"," -0.4","71.7"," -5.6","275","1.68","4500.00","2058.00","698100.0000","162085","28"," -3.90","4259.07"
"12/6/2019","05:45:08"," -0.5","76.1"," -5.5","284","2.54","5125.00","1961.00","702400.0000","163034","37"," -3.58","4173.17"
"12/6/2019","06:45:08"," -0.6","74.8"," -5.5","292","3.09","4583.33","2069.00","707200.0000","164549","44"," -3.56","4374.69"
"12/6/2019","07:45:08","7.8","83.6"," -5.5","276","2.25","4708.33","1881.00","714000.0000","166142","50"," -3.52","4656.80"
"12/6/2019","08:45:08","40.8","96.5"," -4.9","305","0.74","4458.33","2516.00","720700.0000","167747","57"," -2.96","4874.15"
"12/6/2019","09:45:08","79.3","96.0"," -4.6","242","1.40","5208.33","2660.00","727800.0000","169318","66"," -2.48","4938.51"
"12/6/2019","10:45:08","148.2","100.0"," -4.1","20","2.74","4541.67","2784.00","735400.0000","170856","76"," -1.94","4956.78"
"12/6/2019","11:45:08","268.7","96.3"," -3.7","25","0.94","4666.67","2792.00","743100.0000","172461","89"," -1.32","4918.46"
"12/6/2019","12:45:08","111.7","82.5"," -4.4","304","0.55","4000.00","2778.00","750500.0000","173896","102"," -1.38","4958.28"
"12/6/2019","13:45:08","153.8","75.8"," -3.6","91","1.01","3958.33","2716.00","758000.0000","175535","116"," -1.48","4870.47"
"12/6/2019","14:45:08","70.7","76.0"," -3.7","306","0.95","4000.00","2697.00","765500.0000","177004","129"," -1.28","4914.10"
"12/6/2019","15:45:08","17.0","78.4"," -4.5","297","2.37","4500.00","2787.00","772700.0000","178542","143"," -2.00","4919.55"
"12/6/2019","16:45:08"," -0.3","85.6"," -4.4","194","0.73","4041.67","2791.00","780200.0000","180090","158"," -2.18","4857.24"
"12/6/2019","17:45:08"," -0.5","91.9"," -3.5","66","1.04","4916.67","2759.00","787200.0000","181639","170"," -2.48","4640.31"
"12/6/2019","18:45:08"," -0.5","85.3"," -3.7","303","3.73","4958.33","2662.00","794300.0000","183119","181"," -2.74","4625.17"
"12/6/2019","19:45:08"," -0.4","87.8"," -3.7","264","2.11","4125.00","2654.00","801200.0000","184611","192"," -3.12","4549.91"
"12/6/2019","20:45:08"," -0.4","90.3"," -4.7","243","1.34","4625.00","2508.00","808600.0000","186194","201"," -3.72","4688.30"
"12/6/2019","21:45:08"," -0.5","93.3"," -4.6","38","1.50","4291.67","2600.00","815600.0000","187821","209"," -4.36","4510.09"
"12/6/2019","22:45:08"," -0.5","90.5"," -6.1","306","2.85","4666.67","2455.00","821700.0000","189449","217"," -5.08","4455.96"
"12/6/2019","23:45:08"," -0.4","85.4"," -6.3","306","4.42","4666.67","2013.00","826900.0000","190523","224"," -5.24","4226.21"
